latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.493847,-0.1630249,23.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),wind_speed_10m (km/h),wind_direction_10m (°),cloud_cover (%)
2025-04-15T08:00,11.1,88,0.10,51,5.9,52,100
2025-04-15T09:00,12.3,81,0.00,3,6.2,73,100
2025-04-15T10:00,13.4,75,0.00,3,3.9,106,100
2025-04-15T11:00,14.5,69,0.00,3,4.2,110,100
2025-04-15T12:00,15.4,65,0.10,51,5.3,125,69
2025-04-15T13:00,15.1,64,0.20,51,5.0,139,100
2025-04-15T14:00,15.7,63,0.00,3,3.9,133,99
2025-04-15T15:00,17.5,55,0.40,51,9.6,166,100
2025-04-15T16:00,14.9,66,0.30,51,12.8,152,100
2025-04-15T17:00,15.1,68,0.30,51,13.6,172,95
2025-04-15T18:00,15.0,68,0.20,51,9.3,158,100
2025-04-15T19:00,14.1,70,0.00,3,13.6,158,100
2025-04-15T20:00,13.1,65,0.00,2,15.0,161,73
2025-04-15T21:00,11.6,73,0.00,3,16.6,149,100
2025-04-15T22:00,10.5,78,0.00,3,17.9,167,100
2025-04-15T23:00,9.7,74,0.00,3,19.8,181,100
2025-04-16T00:00,9.5,72,0.00,3,20.3,186,100
2025-04-16T01:00,9.1,74,0.00,3,18.3,191,99
2025-04-16T02:00,9.1,71,0.00,3,22.4,193,100
2025-04-16T03:00,9.0,70,0.00,3,19.3,189,90
2025-04-16T04:00,8.9,70,0.00,3,22.4,195,95
2025-04-16T05:00,8.6,73,0.00,2,22.9,202,62
2025-04-16T06:00,8.5,72,0.00,1,21.4,210,26
2025-04-16T07:00,9.2,68,0.00,2,20.3,213,58
2025-04-16T08:00,10.2,61,0.00,1,22.8,219,22
2025-04-16T09:00,11.6,50,0.00,1,25.1,222,48
2025-04-16T10:00,12.4,45,0.00,0,22.7,221,18
2025-04-16T11:00,12.9,43,0.10,51,22.6,220,15
2025-04-16T12:00,13.9,39,0.10,51,22.0,215,9
2025-04-16T13:00,14.8,34,0.00,0,22.5,216,9
2025-04-16T14:00,14.9,35,0.00,0,22.6,212,12
2025-04-16T15:00,14.3,39,0.00,0,22.3,209,0
2025-04-16T16:00,13.7,43,0.00,0,20.9,208,2
2025-04-16T17:00,13.0,48,0.00,0,19.1,208,5
2025-04-16T18:00,12.2,51,0.00,0,16.7,213,5
2025-04-16T19:00,11.4,57,0.00,0,12.8,209,2
2025-04-16T20:00,10.6,63,0.00,0,11.8,207,1
2025-04-16T21:00,9.8,69,0.00,0,10.3,202,1
2025-04-16T22:00,9.0,76,0.00,0,9.1,198,0
2025-04-16T23:00,8.5,80,0.00,0,7.9,201,0
2025-04-17T00:00,8.1,83,0.00,0,6.7,211,1
2025-04-17T01:00,7.6,78,0.00,3,4.3,255,80
2025-04-17T02:00,7.3,80,0.00,1,4.0,240,40
2025-04-17T03:00,6.8,83,0.00,0,3.9,236,0
2025-04-17T04:00,6.1,89,0.00,0,2.4,234,0
2025-04-17T05:00,5.8,91,0.00,0,1.2,129,0
2025-04-17T06:00,6.1,91,0.00,0,3.4,72,0
2025-04-17T07:00,7.5,82,0.00,0,2.6,56,0
2025-04-17T08:00,9.6,65,0.00,0,2.5,45,0
2025-04-17T09:00,11.7,51,0.00,0,3.2,71,0
2025-04-17T10:00,13.5,46,0.00,0,2.7,82,2
2025-04-17T11:00,14.8,41,0.00,1,3.1,167,25
2025-04-17T12:00,15.8,35,0.00,1,5.7,189,48
2025-04-17T13:00,17.0,28,0.00,2,6.6,191,61
2025-04-17T14:00,17.4,27,0.00,2,8.0,207,60
2025-04-17T15:00,17.2,27,0.00,3,8.6,200,100
2025-04-17T16:00,16.8,29,0.00,3,9.4,192,100
2025-04-17T17:00,16.4,32,0.00,2,10.2,189,61
2025-04-17T18:00,15.7,35,0.00,0,12.2,188,19
2025-04-17T19:00,14.5,40,0.00,0,10.7,173,4
2025-04-17T20:00,13.2,50,0.00,0,8.5,167,0
2025-04-17T21:00,12.1,59,0.00,0,8.2,154,8
2025-04-17T22:00,11.2,64,0.00,1,8.0,146,32
2025-04-17T23:00,10.5,64,0.00,3,7.6,146,80
2025-04-18T00:00,10.1,61,0.00,1,7.1,135,48
2025-04-18T01:00,9.8,58,0.00,3,7.6,117,100
2025-04-18T02:00,9.7,61,0.00,3,8.0,106,99
2025-04-18T03:00,9.5,67,0.00,1,8.0,110,39
2025-04-18T04:00,9.1,71,0.00,2,8.5,119,54
2025-04-18T05:00,9.1,71,0.00,3,9.1,126,100
2025-04-18T06:00,9.8,68,0.00,3,9.3,143,94
2025-04-18T07:00,10.8,68,0.00,3,8.3,139,98
2025-04-18T08:00,11.4,70,0.00,3,8.8,136,100
2025-04-18T09:00,13.0,63,0.00,3,10.5,143,100
2025-04-18T10:00,14.6,56,0.00,3,14.3,153,100
2025-04-18T11:00,15.7,49,0.00,3,19.1,156,100
2025-04-18T12:00,16.1,46,0.00,3,18.5,155,100
2025-04-18T13:00,16.9,42,0.00,3,19.6,153,100
2025-04-18T14:00,16.2,46,0.00,3,18.5,155,100
2025-04-18T15:00,16.8,42,0.00,3,21.3,152,100
2025-04-18T16:00,16.4,43,0.00,3,19.1,158,100
2025-04-18T17:00,15.0,54,0.10,51,10.9,151,100
2025-04-18T18:00,15.0,54,0.00,3,9.9,119,100
2025-04-18T19:00,15.0,52,0.00,3,11.9,112,100
2025-04-18T20:00,14.1,58,0.00,3,12.0,99,100
2025-04-18T21:00,13.4,63,0.00,3,11.9,87,100
2025-04-18T22:00,13.7,57,0.00,3,14.9,124,100
2025-04-18T23:00,13.1,60,0.00,3,13.6,119,100
2025-04-19T00:00,12.6,63,0.20,51,13.3,109,100
2025-04-19T01:00,12.9,62,0.00,3,12.9,98,100
2025-04-19T02:00,12.4,65,0.00,3,13.3,89,100
2025-04-19T03:00,12.0,66,0.00,3,12.6,93,100
2025-04-19T04:00,11.9,62,0.00,3,12.9,98,100
2025-04-19T05:00,11.7,62,0.00,3,13.4,95,100
2025-04-19T06:00,11.5,63,0.00,3,13.3,92,100
2025-04-19T07:00,11.7,64,0.00,3,13.4,79,100
2025-04-19T08:00,12.2,62,0.00,3,13.8,83,100
2025-04-19T09:00,12.5,60,0.00,3,15.3,81,100
2025-04-19T10:00,13.0,53,0.00,3,18.0,79,100
2025-04-19T11:00,13.8,49,0.00,3,19.1,79,100
2025-04-19T12:00,14.6,48,0.00,1,19.7,80,35
2025-04-19T13:00,16.0,41,0.00,1,19.8,79,36
2025-04-19T14:00,15.8,41,0.00,0,19.9,75,2
2025-04-19T15:00,15.4,40,0.00,0,19.3,75,12
2025-04-19T16:00,14.9,42,0.00,3,18.6,76,99
2025-04-19T17:00,13.8,47,0.00,3,18.8,72,100
2025-04-19T18:00,12.4,51,0.00,3,17.1,65,98
2025-04-19T19:00,11.1,58,0.00,2,14.8,63,79
2025-04-19T20:00,10.0,65,0.00,0,13.7,57,6
2025-04-19T21:00,9.0,71,0.00,0,14.1,52,0
2025-04-19T22:00,8.1,75,0.00,0,13.6,47,0
2025-04-19T23:00,7.5,80,0.00,0,13.3,42,1
2025-04-20T00:00,7.0,83,0.00,0,13.4,39,0
2025-04-20T01:00,6.5,83,0.00,0,13.2,39,0
2025-04-20T02:00,6.2,84,0.00,0,13.3,42,2
2025-04-20T03:00,5.8,85,0.00,0,13.0,43,15
2025-04-20T04:00,5.6,85,0.00,1,12.8,48,29
2025-04-20T05:00,5.4,86,0.00,0,12.1,52,18
2025-04-20T06:00,5.8,84,0.00,1,11.6,53,36
2025-04-20T07:00,6.9,78,0.00,1,10.8,46,28
2025-04-20T08:00,8.6,71,0.00,2,13.2,59,52
2025-04-20T09:00,10.4,63,0.00,1,11.8,64,46
2025-04-20T10:00,12.2,57,0.00,1,11.2,62,24
2025-04-20T11:00,13.8,51,0.00,1,11.1,70,39
2025-04-20T12:00,14.8,49,0.00,1,11.4,79,40
2025-04-20T13:00,14.9,51,0.00,1,11.7,80,45
2025-04-20T14:00,15.3,50,0.00,2,11.9,93,74
2025-04-20T15:00,14.7,51,0.00,2,12.1,100,60
2025-04-20T16:00,13.9,51,0.00,2,11.3,97,62
2025-04-20T17:00,13.3,50,0.00,3,10.8,93,100
2025-04-20T18:00,12.5,52,0.00,3,10.1,88,89
2025-04-20T19:00,11.6,56,0.00,3,10.3,84,87
2025-04-20T20:00,10.8,64,0.00,2,10.1,87,53
2025-04-20T21:00,10.2,71,0.00,3,8.3,84,99
2025-04-20T22:00,9.9,75,0.00,3,6.8,79,98
2025-04-20T23:00,9.7,77,0.00,3,6.1,71,100
2025-04-21T00:00,9.7,79,0.00,3,5.5,63,88
2025-04-21T01:00,9.7,82,0.00,3,5.4,69,98
2025-04-21T02:00,9.8,83,0.00,3,5.1,82,100
2025-04-21T03:00,9.8,85,0.00,3,5.6,90,100
2025-04-21T04:00,10.0,85,0.00,3,3.2,109,100
2025-04-21T05:00,10.0,85,0.00,3,0.0,270,100
2025-04-21T06:00,10.1,84,0.00,3,0.9,323,100
2025-04-21T07:00,10.4,83,0.00,3,0.7,360,100
2025-04-21T08:00,10.9,80,0.00,3,1.0,225,100
2025-04-21T09:00,11.8,75,0.00,3,0.3,45,100
2025-04-21T10:00,13.0,70,0.00,3,0.0,270,100
2025-04-21T11:00,14.5,63,0.00,3,4.2,245,100
2025-04-21T12:00,15.5,55,0.00,3,6.6,225,100
2025-04-21T13:00,15.6,56,0.20,51,8.1,242,99
2025-04-21T14:00,16.1,55,0.10,51,7.3,250,96
2025-04-21T15:00,15.9,56,0.80,53,11.7,245,99
2025-04-21T16:00,13.0,80,2.60,63,8.1,274,96
2025-04-21T17:00,13.7,71,0.00,3,8.3,268,99
2025-04-21T18:00,13.8,67,0.00,1,9.4,258,26
2025-04-21T19:00,13.5,67,0.00,1,7.5,253,28
2025-04-21T20:00,12.8,70,0.00,0,8.9,241,4
2025-04-21T21:00,11.9,71,0.00,0,10.4,247,5
2025-04-21T22:00,11.1,70,0.00,1,10.4,256,37
2025-04-21T23:00,10.3,73,0.00,3,9.2,259,88
2025-04-22T00:00,9.6,79,0.00,3,8.7,257,99
2025-04-22T01:00,9.1,83,0.00,3,8.0,256,92
2025-04-22T02:00,8.5,87,0.00,0,7.6,252,0
2025-04-22T03:00,7.9,90,0.00,3,6.9,247,82
2025-04-22T04:00,7.4,92,0.00,3,6.9,247,100
2025-04-22T05:00,6.9,93,0.00,0,6.4,248,12
2025-04-22T06:00,7.1,92,0.00,2,6.1,240,58
2025-04-22T07:00,8.4,83,0.00,3,5.6,241,99
2025-04-22T08:00,10.2,73,0.00,3,5.7,242,99
2025-04-22T09:00,12.3,62,0.00,3,6.6,241,100
2025-04-22T10:00,13.8,52,0.00,3,9.6,242,100
2025-04-22T11:00,15.4,41,0.00,3,11.1,243,97
2025-04-22T12:00,16.2,36,0.00,3,11.5,240,89
2025-04-22T13:00,17.2,32,0.00,3,12.1,232,99
2025-04-22T14:00,17.4,30,0.00,3,12.7,232,100
2025-04-22T15:00,16.7,33,0.00,3,13.8,231,100
2025-04-22T16:00,15.8,41,0.00,3,15.4,216,82
2025-04-22T17:00,14.9,47,0.00,1,15.0,217,42
2025-04-22T18:00,14.6,47,0.00,1,14.7,217,44
2025-04-22T19:00,13.2,58,0.00,0,14.1,208,3
2025-04-22T20:00,12.1,65,0.00,1,12.4,204,20
2025-04-22T21:00,11.1,73,0.00,3,12.0,198,100
2025-04-22T22:00,10.5,77,0.00,3,10.1,179,100
2025-04-22T23:00,10.2,77,0.00,3,11.0,176,100
2025-04-23T00:00,10.2,75,0.00,3,11.6,162,100
2025-04-23T01:00,10.3,74,0.30,51,11.4,147,100
2025-04-23T02:00,10.3,75,0.40,51,13.5,147,100
2025-04-23T03:00,9.4,87,2.00,61,13.4,154,100
2025-04-23T04:00,9.2,89,2.60,63,15.5,144,100
2025-04-23T05:00,8.4,89,2.10,61,18.9,117,100
2025-04-23T06:00,8.4,86,0.60,53,19.7,108,100
2025-04-23T07:00,8.5,84,0.30,51,18.6,99,100
2025-04-23T08:00,8.6,86,0.40,51,16.9,89,100
2025-04-23T09:00,9.1,84,0.40,51,20.1,97,100
2025-04-23T10:00,10.0,77,0.20,51,20.0,97,100
2025-04-23T11:00,10.4,75,0.10,51,17.7,78,100
2025-04-23T12:00,10.3,75,0.00,3,17.7,69,100
2025-04-23T13:00,11.9,66,0.10,51,16.5,56,100
2025-04-23T14:00,11.9,65,0.00,3,16.5,62,100
2025-04-23T15:00,11.8,66,0.00,3,16.3,63,100
2025-04-23T16:00,11.5,69,0.00,3,13.8,66,97
2025-04-23T17:00,11.4,69,0.00,2,13.1,69,52
2025-04-23T18:00,11.2,69,0.00,0,10.9,78,5
2025-04-23T19:00,10.5,74,0.00,0,6.9,83,8
2025-04-23T20:00,9.9,80,0.00,0,2.7,42,9
2025-04-23T21:00,9.7,81,0.00,1,4.7,351,24
2025-04-23T22:00,9.3,82,0.00,1,5.8,14,38
2025-04-23T23:00,9.0,83,0.00,0,5.9,358,12
2025-04-24T00:00,8.7,85,0.00,0,6.6,16,7
2025-04-24T01:00,9.4,84,0.00,1,7.9,11,36
2025-04-24T02:00,8.4,89,0.00,2,9.4,29,60
2025-04-24T03:00,7.5,96,0.00,3,9.1,38,100
2025-04-24T04:00,7.4,99,0.00,3,8.9,34,100
2025-04-24T05:00,7.8,99,0.00,3,8.6,1,100
2025-04-24T06:00,8.7,92,0.00,3,10.0,21,100
2025-04-24T07:00,9.2,84,0.00,3,9.3,19,100
2025-04-24T08:00,9.9,80,0.00,3,9.8,24,100
2025-04-24T09:00,10.4,76,0.00,3,9.3,25,100
2025-04-24T10:00,11.5,69,0.00,3,9.0,26,82
2025-04-24T11:00,12.9,59,0.00,3,8.1,35,83
2025-04-24T12:00,14.3,50,0.00,2,7.4,34,57
2025-04-24T13:00,14.4,51,0.00,3,7.1,27,99
2025-04-24T14:00,14.7,51,0.00,3,6.8,17,83
2025-04-24T15:00,14.7,53,0.00,3,7.2,12,100
2025-04-24T16:00,14.4,55,0.00,3,8.3,16,100
2025-04-24T17:00,14.1,57,0.00,1,8.5,18,38
2025-04-24T18:00,13.5,57,0.00,0,9.6,14,6
2025-04-24T19:00,12.5,64,0.00,0,8.4,19,1
2025-04-24T20:00,11.4,71,0.00,0,7.8,26,4
2025-04-24T21:00,10.5,75,0.00,0,8.3,42,10
2025-04-24T22:00,9.8,78,0.00,0,6.9,57,15
2025-04-24T23:00,9.1,84,0.00,0,6.7,74,0
2025-04-25T00:00,8.4,92,0.00,1,5.5,99,23
2025-04-25T01:00,8.0,91,0.00,0,3.1,97,12
2025-04-25T02:00,7.5,92,0.00,1,3.4,74,27
2025-04-25T03:00,7.1,95,0.00,0,4.4,71,2
2025-04-25T04:00,6.5,98,0.00,0,4.6,69,6
2025-04-25T05:00,6.0,100,0.00,3,4.5,76,95
2025-04-25T06:00,6.2,97,0.00,1,5.6,75,42
2025-04-25T07:00,7.6,87,0.00,0,4.5,74,14
2025-04-25T08:00,9.5,75,0.00,0,4.6,81,4
2025-04-25T09:00,11.2,64,0.00,1,5.8,86,28
2025-04-25T10:00,12.4,60,0.00,3,6.1,85,97
2025-04-25T11:00,13.6,55,0.00,3,5.8,95,100
2025-04-25T12:00,15.2,46,0.00,3,5.5,122,100
2025-04-25T13:00,15.1,47,0.00,3,6.6,123,100
2025-04-25T14:00,15.3,51,0.00,3,7.7,114,100
2025-04-25T15:00,15.0,55,0.00,3,9.1,112,100
2025-04-25T16:00,14.6,60,0.00,3,10.3,112,100
2025-04-25T17:00,13.7,64,0.00,3,11.1,104,100
2025-04-25T18:00,12.7,69,0.00,3,11.4,101,99
2025-04-25T19:00,11.5,74,0.00,3,10.5,98,95
2025-04-25T20:00,10.4,79,0.00,3,11.2,95,99
2025-04-25T21:00,9.5,83,0.00,3,10.4,90,100
2025-04-25T22:00,8.9,87,0.00,3,9.4,82,96
2025-04-25T23:00,8.4,90,0.00,3,8.7,77,100
2025-04-26T00:00,8.5,90,0.00,3,8.2,75,100
2025-04-26T01:00,8.8,87,0.00,3,7.2,63,98
2025-04-26T02:00,8.8,88,0.00,3,7.4,72,100
2025-04-26T03:00,8.8,88,0.00,3,8.3,79,98
2025-04-26T04:00,8.5,91,0.00,3,7.9,73,98
2025-04-26T05:00,8.1,93,0.00,3,7.9,66,99
2025-04-26T06:00,8.6,92,0.00,3,8.4,74,100
2025-04-26T07:00,9.8,88,0.00,3,8.9,84,100
2025-04-26T08:00,11.5,78,0.00,3,6.8,87,100
2025-04-26T09:00,13.1,71,0.00,3,6.4,79,100
2025-04-26T10:00,14.8,62,0.00,3,8.4,83,100
2025-04-26T11:00,16.2,54,0.00,3,10.3,89,100
2025-04-26T12:00,16.7,51,0.00,3,9.5,89,100
2025-04-26T13:00,17.1,51,0.00,3,9.3,80,100
2025-04-26T14:00,17.0,52,0.00,3,9.0,74,100
2025-04-26T15:00,17.0,52,0.00,3,8.3,76,100
2025-04-26T16:00,16.7,54,0.00,3,8.9,84,100
2025-04-26T17:00,16.1,57,0.00,3,8.0,98,100
2025-04-26T18:00,14.8,63,0.00,3,10.0,105,100
2025-04-26T19:00,13.2,68,0.00,3,9.5,99,100
2025-04-26T20:00,12.2,71,0.00,3,7.9,87,100
2025-04-26T21:00,11.6,74,0.00,3,6.0,87,100
2025-04-26T22:00,11.1,77,0.00,3,4.9,80,94
2025-04-26T23:00,10.6,81,0.00,3,3.4,74,90
2025-04-27T00:00,10.2,86,0.00,1,0.5,45,27
2025-04-27T01:00,9.8,85,0.00,1,0.3,225,36
2025-04-27T02:00,9.4,86,0.00,1,1.5,120,49
2025-04-27T03:00,8.7,91,0.00,2,1.9,112,66
2025-04-27T04:00,8.3,93,0.00,1,1.0,135,29
2025-04-27T05:00,8.0,94,0.00,0,2.4,132,1
2025-04-27T06:00,8.6,92,0.00,0,3.7,113,2
2025-04-27T07:00,10.4,84,0.00,0,1.2,309,3
2025-04-27T08:00,12.6,70,0.00,0,1.5,256,0
2025-04-27T09:00,14.9,60,0.00,0,0.8,225,0
2025-04-27T10:00,16.6,55,0.00,1,0.6,198,47
2025-04-27T11:00,17.9,50,0.00,3,1.4,130,100
2025-04-27T12:00,19.3,43,0.00,3,2.6,219,91
2025-04-27T13:00,20.3,36,0.00,2,5.0,251,77
2025-04-27T14:00,20.3,35,0.00,2,5.7,252,54
2025-04-27T15:00,20.7,34,0.00,2,4.8,245,76
2025-04-27T16:00,20.5,35,0.00,3,6.9,239,100
2025-04-27T17:00,20.1,38,0.00,3,8.0,243,100
2025-04-27T18:00,19.9,40,0.00,3,7.4,248,92
2025-04-27T19:00,19.2,43,0.00,3,6.0,243,99
2025-04-27T20:00,18.0,50,0.00,3,5.9,227,97
2025-04-27T21:00,16.8,56,0.00,3,8.9,241,97
2025-04-27T22:00,15.5,61,0.00,0,7.5,233,8
2025-04-27T23:00,14.6,65,0.00,0,7.0,224,0
2025-04-28T00:00,13.6,69,0.00,0,7.0,226,6
2025-04-28T01:00,12.7,68,0.00,1,6.6,233,46
2025-04-28T02:00,12.0,73,0.00,0,5.3,235,1
2025-04-28T03:00,11.3,77,0.00,0,4.4,243,0
2025-04-28T04:00,10.6,82,0.00,0,2.5,249,3
2025-04-28T05:00,10.2,85,0.00,3,1.0,239,99
2025-04-28T06:00,10.7,82,0.00,3,2.0,243,92
2025-04-28T07:00,12.4,74,0.00,1,0.4,270,34
2025-04-28T08:00,15.0,62,0.00,1,0.9,79,29
2025-04-28T09:00,17.6,50,0.00,1,0.9,101,42
2025-04-28T10:00,19.4,42,0.00,3,0.5,180,100
2025-04-28T11:00,20.7,37,0.00,3,1.3,146,100
2025-04-28T12:00,22.0,33,0.00,3,1.2,51,97
2025-04-28T13:00,23.2,31,0.00,1,3.8,65,25
2025-04-28T14:00,24.0,29,0.00,1,5.9,59,24
2025-04-28T15:00,24.0,29,0.00,1,9.1,68,38
2025-04-28T16:00,24.0,28,0.00,3,9.8,82,87
2025-04-28T17:00,22.9,31,0.00,1,10.6,101,33
2025-04-28T18:00,20.5,37,0.00,0,13.9,117,11
2025-04-28T19:00,19.2,37,0.00,0,10.4,110,2
2025-04-28T20:00,18.4,38,0.00,0,8.2,112,1
2025-04-28T21:00,17.5,41,0.00,0,5.9,110,0
2025-04-28T22:00,16.6,42,0.00,0,6.3,97,0
2025-04-28T23:00,15.6,42,0.00,0,6.2,102,0
2025-04-29T00:00,14.7,42,0.00,0,6.7,85,0
2025-04-29T01:00,13.3,50,0.00,0,7.0,78,0
2025-04-29T02:00,12.6,54,0.00,0,6.5,67,0
2025-04-29T03:00,11.9,58,0.00,0,6.9,60,0
2025-04-29T04:00,11.2,63,0.00,0,7.6,59,2
2025-04-29T05:00,10.6,67,0.00,0,8.2,61,10
2025-04-29T06:00,11.0,68,0.00,0,7.9,63,6
2025-04-29T07:00,12.5,64,0.00,0,7.2,76,9
2025-04-29T08:00,14.7,57,0.00,0,7.3,79,3
2025-04-29T09:00,17.3,49,0.00,0,7.1,84,6
2025-04-29T10:00,19.6,41,0.00,0,9.0,96,11
2025-04-29T11:00,21.0,35,0.00,1,10.7,99,20
2025-04-29T12:00,21.8,33,0.00,1,10.5,98,35
2025-04-29T13:00,22.8,29,0.00,0,10.5,95,12
2025-04-29T14:00,23.0,31,0.00,0,10.7,96,11
2025-04-29T15:00,22.8,32,0.00,0,11.0,93,11
2025-04-29T16:00,22.3,33,0.00,0,11.7,90,9
2025-04-29T17:00,21.2,34,0.00,0,11.9,91,7
2025-04-29T18:00,19.9,36,0.00,0,12.3,95,4
2025-04-29T19:00,18.5,39,0.00,0,11.5,94,0
2025-04-29T20:00,17.1,46,0.00,0,10.5,87,0
2025-04-29T21:00,15.8,54,0.00,0,9.1,81,0
2025-04-29T22:00,14.5,59,0.00,0,8.7,77,0
2025-04-29T23:00,13.5,64,0.00,0,7.9,70,0
2025-04-30T00:00,12.8,69,0.00,0,7.5,66,0
2025-04-30T01:00,11.4,73,0.00,0,7.5,66,5
2025-04-30T02:00,10.9,76,0.00,0,7.6,62,0
2025-04-30T03:00,10.4,79,0.00,0,7.4,58,0
2025-04-30T04:00,10.0,82,0.00,0,6.9,53,0
2025-04-30T05:00,9.7,85,0.00,0,6.7,54,0
2025-04-30T06:00,10.2,83,0.00,0,5.2,46,0
2025-04-30T07:00,12.1,75,0.00,0,4.0,60,0
2025-04-30T08:00,14.7,66,0.00,0,3.6,60,0
2025-04-30T09:00,17.7,55,0.00,0,3.5,66,4
2025-04-30T10:00,20.7,42,0.00,0,3.9,68,13
2025-04-30T11:00,22.9,30,0.00,0,3.6,81,19
2025-04-30T12:00,24.2,26,0.00,0,3.8,98,13
2025-04-30T13:00,25.4,24,0.00,0,6.5,95,0
2025-04-30T14:00,25.8,26,0.00,0,7.3,99,0
2025-04-30T15:00,25.9,28,0.00,0,8.3,101,0
2025-04-30T16:00,25.6,30,0.00,0,9.5,104,0
2025-04-30T17:00,24.6,35,0.00,0,11.2,101,0
2025-04-30T18:00,23.0,40,0.00,0,12.4,92,0
2025-04-30T19:00,21.2,44,0.00,0,11.3,82,0
2025-04-30T20:00,19.5,48,0.00,0,10.4,80,0
2025-04-30T21:00,18.0,54,0.00,0,9.0,84,0
2025-04-30T22:00,16.8,59,0.00,0,8.0,81,0
2025-04-30T23:00,15.9,63,0.00,0,7.8,82,0
2025-05-01T00:00,15.0,66,0.00,0,7.7,79,0
2025-05-01T01:00,13.5,73,0.00,0,7.4,72,0
2025-05-01T02:00,13.0,75,0.00,0,7.1,69,0
2025-05-01T03:00,12.6,78,0.00,0,6.6,64,0
2025-05-01T04:00,12.1,80,0.00,0,6.5,62,0
2025-05-01T05:00,11.8,83,0.00,0,6.6,64,0
2025-05-01T06:00,12.3,81,0.00,0,5.9,45,0
2025-05-01T07:00,14.3,71,0.00,0,4.2,50,2
2025-05-01T08:00,17.3,58,0.00,3,3.2,56,100
2025-05-01T09:00,20.6,46,0.00,3,2.5,69,98
2025-05-01T10:00,23.6,37,0.00,3,2.7,118,100
2025-05-01T11:00,25.6,28,0.00,3,4.1,151,100
2025-05-01T12:00,27.0,22,0.00,3,5.4,180,100
2025-05-01T13:00,28.1,17,0.00,3,5.0,182,97
2025-05-01T14:00,28.5,17,0.00,3,7.9,193,94
2025-05-01T15:00,28.5,18,0.00,3,10.5,202,100
2025-05-01T16:00,27.8,21,0.00,3,11.8,207,100
2025-05-01T17:00,27.4,22,0.00,3,9.9,217,100
2025-05-01T18:00,26.8,24,0.00,3,10.7,215,100
2025-05-01T19:00,25.7,29,0.00,3,9.4,210,100
2025-05-01T20:00,24.7,36,0.00,3,7.8,209,100
2025-05-01T21:00,23.3,43,0.00,0,9.0,203,6
2025-05-01T22:00,21.8,48,0.00,0,8.9,222,0
2025-05-01T23:00,20.3,51,0.00,0,8.7,238,13
2025-05-02T00:00,19.1,54,0.00,1,8.8,247,21
2025-05-02T01:00,18.2,60,0.00,3,7.7,249,99
2025-05-02T02:00,17.5,62,0.00,3,7.9,257,99
2025-05-02T03:00,16.9,65,0.00,2,6.3,263,76
2025-05-02T04:00,16.3,67,0.00,0,7.0,247,14
2025-05-02T05:00,15.7,70,0.00,0,6.8,267,5
2025-05-02T06:00,16.0,69,0.00,0,4.3,292,15
2025-05-02T07:00,17.0,66,0.00,0,4.5,2,11
2025-05-02T08:00,18.6,60,0.00,0,4.4,38,0
2025-05-02T09:00,20.4,52,0.00,0,2.0,80,2
2025-05-02T10:00,22.1,46,0.00,0,2.0,45,1
2025-05-02T11:00,23.5,41,0.00,0,2.2,360,8
2025-05-02T12:00,25.0,37,0.00,1,2.8,342,35
2025-05-02T13:00,24.8,38,0.00,1,4.2,350,24
2025-05-02T14:00,25.4,37,0.00,3,6.6,9,91
2025-05-02T15:00,25.4,38,0.00,3,6.5,24,88
2025-05-02T16:00,24.6,39,0.00,3,5.0,46,95
2025-05-02T17:00,21.4,56,0.40,51,11.8,102,65
2025-05-02T18:00,19.5,67,1.00,55,5.5,99,60
2025-05-02T19:00,18.8,61,0.10,51,11.5,82,54
2025-05-02T20:00,17.0,61,0.00,3,11.8,78,96
2025-05-02T21:00,16.1,63,0.00,1,11.3,82,36
2025-05-02T22:00,14.8,66,0.00,3,10.1,89,97
2025-05-02T23:00,14.0,72,0.00,0,9.2,87,12
2025-05-03T00:00,13.6,73,0.00,0,8.5,72,4
2025-05-03T01:00,12.2,78,0.00,0,7.7,59,17
2025-05-03T02:00,11.7,80,0.00,0,6.0,65,13
2025-05-03T03:00,11.4,83,0.00,0,5.4,75,19
2025-05-03T04:00,11.1,85,0.00,0,5.6,42,5
2025-05-03T05:00,11.0,85,0.00,1,5.3,28,23
2025-05-03T06:00,11.3,82,0.00,1,6.0,25,37
2025-05-03T07:00,12.5,75,0.00,0,1.6,63,6
2025-05-03T08:00,14.6,64,0.00,3,2.1,290,100
2025-05-03T09:00,16.0,56,0.00,3,4.7,317,100
2025-05-03T10:00,17.5,50,0.00,3,5.2,314,99
2025-05-03T11:00,19.1,51,0.00,3,10.9,304,100
2025-05-03T12:00,19.5,48,0.00,0,12.9,316,4
2025-05-03T13:00,20.3,27,0.00,0,13.5,335,0
2025-05-03T14:00,21.3,29,0.00,2,12.2,329,64
2025-05-03T15:00,19.0,42,0.00,3,19.9,353,100
2025-05-03T16:00,17.7,46,0.00,2,18.9,358,79
2025-05-03T17:00,16.0,51,0.00,3,19.0,17,100
2025-05-03T18:00,14.5,54,0.00,3,14.8,27,90
2025-05-03T19:00,13.9,53,0.00,0,14.7,28,2
2025-05-03T20:00,12.8,48,0.00,0,14.8,37,2
2025-05-03T21:00,11.8,55,0.00,0,13.7,39,2
2025-05-03T22:00,10.9,60,0.00,0,12.1,41,1
